seed,domain,N,method,c,V_F0,V,DeltaV,routing_F0,routing,DeltaV_contribution_photo,DeltaV_contribution_art_painting,DeltaV_contribution_cartoon,DeltaV_contribution_sketch
4,photo,50,STD,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,photo,50,STD,0.02,0.7946665981949038,0.7965964553549948,0.0019298571600909753,"D,D,F,D","F,D,D,D",0.0019443561629323702,0.0,-1.4499002841367181e-05,0.0
4,photo,50,STD,0.05,0.7765821930688273,0.7740964553549947,-0.0024857377138325365,"D,F,F,F","F,D,D,D",0.009444356162932377,-0.0037326691565442993,-0.007514499002841374,-0.000682925717379268
4,photo,50,STD,0.1,0.769788268602489,0.7365964553549947,-0.033191813247494206,"F,F,F,F","F,D,D,D",0.016238280629270657,-0.016232669156544283,-0.020014499002841357,-0.013182925717379251
4,photo,50,STD,0.15,0.769788268602489,0.7097294053399048,-0.06005886326258414,"F,F,F,F","F,F,F,D",0.016238280629270657,-0.0181647157276964,-0.032449502446779244,-0.025682925717379262
4,photo,50,O50,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,photo,50,O50,0.02,0.7946665981949038,0.7946520991920624,-1.4499002841450448e-05,"D,D,F,D","D,D,D,D",0.0,0.0,-1.4499002841367181e-05,0.0
4,photo,50,O50,0.05,0.7765821930688273,0.7690823807596393,-0.007499812309187948,"D,F,F,F","F,D,D,D",0.004430281567576966,-0.0037326691565442993,-0.007514499002841374,-0.000682925717379268
4,photo,50,O50,0.1,0.769788268602489,0.7315823807596393,-0.03820588784284962,"F,F,F,F","F,D,D,D",0.011224206033915246,-0.016232669156544283,-0.020014499002841357,-0.013182925717379251
4,photo,50,O50,0.15,0.769788268602489,0.7056458360971862,-0.06414243250530272,"F,F,F,F","F,F,D,D",0.011224206033915246,-0.01716921381899736,-0.03251449900284137,-0.025682925717379262
4,photo,50,REP,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,photo,50,REP,0.02,0.7946665981949038,0.7946520991920624,-1.4499002841450448e-05,"D,D,F,D","D,D,D,D",0.0,0.0,-1.4499002841367181e-05,0.0
4,photo,50,REP,0.05,0.7765821930688273,0.7757677157830296,-0.0008144772857976434,"D,F,F,F","F,F,F,D",0.00429833223612025,0.0013356696596708573,-0.0057655534642095385,-0.000682925717379268
4,photo,50,REP,0.1,0.769788268602489,0.7658306124634943,-0.003957656138994681,"F,F,F,F","F,F,F,F",0.01109225670245853,0.0013356696596708573,-0.0057655534642095385,-0.010620029036914613
4,photo,50,REP,0.15,0.769788268602489,0.7658306124634943,-0.003957656138994681,"F,F,F,F","F,F,F,F",0.01109225670245853,0.0013356696596708573,-0.0057655534642095385,-0.010620029036914613
4,photo,50,REP2,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,photo,50,REP2,0.02,0.7946665981949038,0.8016277423835229,0.0069611441886190395,"D,D,F,D","D,F,F,D",0.0,0.004042141745698669,0.0029190024429204264,0.0
4,photo,50,REP2,0.05,0.7765821930688273,0.7946871203105625,0.01810492724173529,"D,F,F,F","F,F,F,F",0.003110788253009783,0.007809472589154376,0.0029190024429204264,0.004265663956650734
4,photo,50,REP2,0.1,0.769788268602489,0.7946871203105625,0.0248988517080736,"F,F,F,F","F,F,F,F",0.009904712719348063,0.007809472589154376,0.0029190024429204264,0.004265663956650734
4,photo,50,REP2,0.15,0.769788268602489,0.7946871203105625,0.0248988517080736,"F,F,F,F","F,F,F,F",0.009904712719348063,0.007809472589154376,0.0029190024429204264,0.004265663956650734
4,art_painting,50,STD,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,art_painting,50,STD,0.02,0.7946665981949038,0.7946520991920624,-1.4499002841450448e-05,"D,D,F,D","D,D,D,D",0.0,0.0,-1.4499002841367181e-05,0.0
4,art_painting,50,STD,0.05,0.7765821930688273,0.7721309388372529,-0.004451254231574331,"D,F,F,F","F,F,D,D",0.0022580834335959032,0.0014880870550503245,-0.007514499002841374,-0.000682925717379268
4,art_painting,50,STD,0.1,0.769788268602489,0.7471309388372529,-0.022657329765236045,"F,F,F,F","F,F,D,D",0.009052007899934184,0.0014880870550503245,-0.020014499002841357,-0.013182925717379251
4,art_painting,50,STD,0.15,0.769788268602489,0.7313828874827204,-0.038405381119768545,"F,F,F,F","F,F,F,D",0.009052007899934184,0.0014880870550503245,-0.023262550357373873,-0.025682925717379262
4,art_painting,50,O50,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,art_painting,50,O50,0.02,0.7946665981949038,0.7946520991920624,-1.4499002841450448e-05,"D,D,F,D","D,D,D,D",0.0,0.0,-1.4499002841367181e-05,0.0
4,art_painting,50,O50,0.05,0.7765821930688273,0.7771795124656813,0.0005973193968540347,"D,F,F,F","F,F,D,D",0.0071841918079801614,0.0016105523090944873,-0.007514499002841374,-0.000682925717379268
4,art_painting,50,O50,0.1,0.769788268602489,0.7534318079230451,-0.01635646067944385,"F,F,F,F","F,F,F,D",0.013978116274318442,0.0016105523090944873,-0.018762203545477613,-0.013182925717379251
4,art_painting,50,O50,0.15,0.769788268602489,0.7409318079230451,-0.028856460679443807,"F,F,F,F","F,F,F,D",0.013978116274318442,0.0016105523090944873,-0.018762203545477613,-0.025682925717379262
4,art_painting,50,REP,0.0,0.8146520991920625,0.8189856179165711,0.0043335187245086,"D,D,D,D","F,D,D,D",0.0043335187245087115,0.0,0.0,0.0
4,art_painting,50,REP,0.02,0.7946665981949038,0.8056886480139819,0.011022049819078061,"D,D,F,D","F,F,D,D",0.009333518724508716,0.0017030300974107127,-1.4499002841367181e-05,0.0
4,art_painting,50,REP,0.05,0.7765821930688273,0.7959073468385434,0.019325153769716108,"D,F,F,F","F,F,F,D",0.016833518724508723,0.00547036094086642,-0.0022958001782797943,-0.000682925717379268
4,art_painting,50,REP,0.1,0.769788268602489,0.7834073468385434,0.01361907823605446,"F,F,F,F","F,F,F,D",0.023627443190847003,0.00547036094086642,-0.0022958001782797943,-0.013182925717379251
4,art_painting,50,REP,0.15,0.769788268602489,0.780600327528274,0.010812058925785073,"F,F,F,F","F,F,F,F",0.023627443190847003,0.00547036094086642,-0.0022958001782797943,-0.015989945027648694
4,art_painting,50,REP2,0.0,0.8146520991920625,0.8156173629393857,0.0009652637473231973,"D,D,D,D","F,D,D,D",0.0009652637473231973,0.0,0.0,0.0
4,art_painting,50,REP2,0.02,0.7946665981949038,0.8006173629393857,0.005950764744481862,"D,D,F,D","F,D,D,D",0.005965263747323202,0.0,-1.4499002841367181e-05,0.0
4,art_painting,50,REP2,0.05,0.7765821930688273,0.7871291067312308,0.010546913662403568,"D,F,F,F","F,F,F,D",0.013465263747323208,-0.0010695676920854935,-0.0011658566754549349,-0.000682925717379268
4,art_painting,50,REP2,0.1,0.769788268602489,0.7746291067312309,0.00484083812874192,"F,F,F,F","F,F,F,D",0.02025918821366149,-0.0010695676920854935,-0.0011658566754549349,-0.013182925717379251
4,art_painting,50,REP2,0.15,0.769788268602489,0.7621291067312308,-0.007659161871258147,"F,F,F,F","F,F,F,D",0.02025918821366149,-0.0010695676920854935,-0.0011658566754549349,-0.025682925717379262
4,cartoon,50,STD,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,cartoon,50,STD,0.02,0.7946665981949038,0.7946520991920624,-1.4499002841450448e-05,"D,D,F,D","D,D,D,D",0.0,0.0,-1.4499002841367181e-05,0.0
4,cartoon,50,STD,0.05,0.7765821930688273,0.7688809322389494,-0.007701260829877876,"D,F,F,F","D,D,F,D",0.0,-0.0037326691565442993,-0.003285665955954309,-0.000682925717379268
4,cartoon,50,STD,0.1,0.769788268602489,0.7507155467684179,-0.01907272183407105,"F,F,F,F","F,F,F,F",0.001275510204081648,-0.015402413241248414,-0.003285665955954309,-0.00166015284095003
4,cartoon,50,STD,0.15,0.769788268602489,0.7507155467684179,-0.01907272183407105,"F,F,F,F","F,F,F,F",0.001275510204081648,-0.015402413241248414,-0.003285665955954309,-0.00166015284095003
4,cartoon,50,O50,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,cartoon,50,O50,0.02,0.7946665981949038,0.7950496964177926,0.00038309822288873363,"D,D,F,D","D,D,F,D",0.0,0.0,0.00038309822288873363,0.0
4,cartoon,50,O50,0.05,0.7765821930688273,0.7725496964177925,-0.004032496651034778,"D,F,F,F","D,D,F,D",0.0,-0.0037326691565442993,0.00038309822288873363,-0.000682925717379268
4,cartoon,50,O50,0.1,0.769788268602489,0.7466292478618285,-0.023159020740660452,"F,F,F,F","F,D,F,F",0.0,-0.016232669156544283,0.00038309822288873363,-0.007309449807004986
4,cartoon,50,O50,0.15,0.769788268602489,0.7437252003182186,-0.026063068284270297,"F,F,F,F","F,F,F,F",0.0,-0.0191367167001541,0.00038309822288873363,-0.007309449807004986
4,cartoon,50,REP,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,cartoon,50,REP,0.02,0.7946665981949038,0.7946520991920624,-1.4499002841450448e-05,"D,D,F,D","D,D,D,D",0.0,0.0,-1.4499002841367181e-05,0.0
4,cartoon,50,REP,0.05,0.7765821930688273,0.774852913471849,-0.001729279596978217,"D,F,F,F","F,F,F,D",0.0018792611594137254,-0.0012326870823554659,-0.001692927956657292,-0.000682925717379268
4,cartoon,50,REP,0.1,0.769788268602489,0.7653355702141844,-0.004452698388304532,"F,F,F,F","F,F,F,F",0.008673185625752006,-0.0012326870823554659,-0.001692927956657292,-0.010200268975043975
4,cartoon,50,REP,0.15,0.769788268602489,0.7653355702141844,-0.004452698388304532,"F,F,F,F","F,F,F,F",0.008673185625752006,-0.0012326870823554659,-0.001692927956657292,-0.010200268975043975
4,cartoon,50,REP2,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,cartoon,50,REP2,0.02,0.7946665981949038,0.7946520991920624,-1.4499002841450448e-05,"D,D,F,D","D,D,D,D",0.0,0.0,-1.4499002841367181e-05,0.0
4,cartoon,50,REP2,0.05,0.7765821930688273,0.7655488153068537,-0.01103337776197355,"D,F,F,F","D,D,F,D",0.0,-0.0037326691565442993,-0.006617782888049983,-0.000682925717379268
4,cartoon,50,REP2,0.1,0.769788268602489,0.7478488941244281,-0.021939374478060825,"F,F,F,F","F,F,F,D",0.0062101314385598905,-0.008348797311191591,-0.006617782888049983,-0.013182925717379251
4,cartoon,50,REP2,0.15,0.769788268602489,0.7475924771167682,-0.022195791485720706,"F,F,F,F","F,F,F,F",0.0062101314385598905,-0.008348797311191591,-0.006617782888049983,-0.013439342725039133
4,sketch,50,STD,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,sketch,50,STD,0.02,0.7946665981949038,0.7946520991920624,-1.4499002841450448e-05,"D,D,F,D","D,D,D,D",0.0,0.0,-1.4499002841367181e-05,0.0
4,sketch,50,STD,0.05,0.7765821930688273,0.7646520991920623,-0.011930093876764913,"D,F,F,F","D,D,D,D",0.0,-0.0037326691565442993,-0.007514499002841374,-0.000682925717379268
4,sketch,50,STD,0.1,0.769788268602489,0.7163002949531206,-0.0534879736493683,"F,F,F,F","D,D,F,D",-0.005706075533661703,-0.016232669156544283,-0.018366303241783094,-0.013182925717379251
4,sketch,50,STD,0.15,0.769788268602489,0.6788002949531207,-0.09098797364936828,"F,F,F,F","D,D,F,D",-0.018206075533661714,-0.028732669156544294,-0.018366303241783094,-0.025682925717379262
4,sketch,50,O50,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,sketch,50,O50,0.02,0.7946665981949038,0.7946520991920624,-1.4499002841450448e-05,"D,D,F,D","D,D,D,D",0.0,0.0,-1.4499002841367181e-05,0.0
4,sketch,50,O50,0.05,0.7765821930688273,0.7646520991920623,-0.011930093876764913,"D,F,F,F","D,D,D,D",0.0,-0.0037326691565442993,-0.007514499002841374,-0.000682925717379268
4,sketch,50,O50,0.1,0.769788268602489,0.7146520991920624,-0.05513616941042654,"F,F,F,F","D,D,D,D",-0.005706075533661703,-0.016232669156544283,-0.020014499002841357,-0.013182925717379251
4,sketch,50,O50,0.15,0.769788268602489,0.669006845322708,-0.1007814232797809,"F,F,F,F","D,D,F,D",-0.018206075533661714,-0.028732669156544294,-0.028159752872195798,-0.025682925717379262
4,sketch,50,REP,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,sketch,50,REP,0.02,0.7946665981949038,0.7980592904064984,0.00339269221159455,"D,D,F,D","D,D,F,D",0.0,0.0,0.003392692211594578,0.0
4,sketch,50,REP,0.05,0.7765821930688273,0.7816763942920634,0.005094201223236117,"D,F,F,F","D,F,F,F",0.0,-0.0018653492627715984,0.003392692211594578,0.003566858274413054
4,sketch,50,REP,0.1,0.769788268602489,0.7738978156748545,0.004109547072365549,"F,F,F,F","F,F,F,F",-0.0009846541508705953,-0.0018653492627715984,0.003392692211594578,0.003566858274413054
4,sketch,50,REP,0.15,0.769788268602489,0.7738978156748545,0.004109547072365549,"F,F,F,F","F,F,F,F",-0.0009846541508705953,-0.0018653492627715984,0.003392692211594578,0.003566858274413054
4,sketch,50,REP2,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,sketch,50,REP2,0.02,0.7946665981949038,0.7981311695118712,0.003464571316967424,"D,D,F,D","D,D,F,D",0.0,0.0,0.0034645713169674797,0.0
4,sketch,50,REP2,0.05,0.7765821930688273,0.7842048802823363,0.007622687213509005,"D,F,F,F","D,F,F,F",0.0,-0.0026302706487309757,0.0034645713169674797,0.006788386545272501
4,sketch,50,REP2,0.1,0.769788268602489,0.7813084269290262,0.0115201583265373,"F,F,F,F","F,F,F,F",0.0038974711130281003,-0.0026302706487309757,0.0034645713169674797,0.006788386545272501
4,sketch,50,REP2,0.15,0.769788268602489,0.7813084269290262,0.0115201583265373,"F,F,F,F","F,F,F,F",0.0038974711130281003,-0.0026302706487309757,0.0034645713169674797,0.006788386545272501
4,photo,100,STD,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,photo,100,STD,0.02,0.7946665981949038,0.7946520991920624,-1.4499002841450448e-05,"D,D,F,D","D,D,D,D",0.0,0.0,-1.4499002841367181e-05,0.0
4,photo,100,STD,0.05,0.7765821930688273,0.769205817231002,-0.007376375837825244,"D,F,F,F","F,D,D,D",0.004553718038939725,-0.0037326691565442993,-0.007514499002841374,-0.000682925717379268
4,photo,100,STD,0.1,0.769788268602489,0.7317058172310021,-0.0380824513714868,"F,F,F,F","F,D,D,D",0.011347642505278005,-0.016232669156544283,-0.020014499002841357,-0.013182925717379251
4,photo,100,STD,0.15,0.769788268602489,0.6942058172310022,-0.07558245137148678,"F,F,F,F","F,D,D,D",0.011347642505278005,-0.028732669156544294,-0.03251449900284137,-0.025682925717379262
4,photo,100,O50,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,photo,100,O50,0.02,0.7946665981949038,0.7946520991920624,-1.4499002841450448e-05,"D,D,F,D","D,D,D,D",0.0,0.0,-1.4499002841367181e-05,0.0
4,photo,100,O50,0.05,0.7765821930688273,0.7654317825893368,-0.011150410479490502,"D,F,F,F","F,D,D,D",0.0007796833972743833,-0.0037326691565442993,-0.007514499002841374,-0.000682925717379268
4,photo,100,O50,0.1,0.769788268602489,0.7279317825893368,-0.04185648601315217,"F,F,F,F","F,D,D,D",0.007573607863612664,-0.016232669156544283,-0.020014499002841357,-0.013182925717379251
4,photo,100,O50,0.15,0.769788268602489,0.6907316822900293,-0.0790565863124596,"F,F,F,F","F,F,D,D",0.007573607863612664,-0.028432769455851714,-0.03251449900284137,-0.025682925717379262
4,photo,100,REP,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,photo,100,REP,0.02,0.7946665981949038,0.7988094828148181,0.0041428846199143,"D,D,F,D","D,F,D,D",0.0,0.004157383622755667,-1.4499002841367181e-05,0.0
4,photo,100,REP,0.05,0.7765821930688273,0.7871224868899717,0.010540293821144409,"D,F,F,F","F,F,F,D",0.006849352644283518,0.007924714466211374,-0.0035508475719711885,-0.000682925717379268
4,photo,100,REP,0.1,0.769788268602489,0.7824530422909761,0.012664773688487174,"F,F,F,F","F,F,F,F",0.013643277110621799,0.007924714466211374,-0.0035508475719711885,-0.005352370316374783
4,photo,100,REP,0.15,0.769788268602489,0.7824530422909761,0.012664773688487174,"F,F,F,F","F,F,F,F",0.013643277110621799,0.007924714466211374,-0.0035508475719711885,-0.005352370316374783
4,photo,100,REP2,0.0,0.8146520991920625,0.8189095687197635,0.004257469527701008,"D,D,D,D","D,D,D,F",0.0,0.0,0.0,0.004257469527701063
4,photo,100,REP2,0.02,0.7946665981949038,0.8085055769962152,0.013838978801311352,"D,D,F,D","D,D,F,F",0.0,0.0,0.0045815092736103125,0.009257469527701068
4,photo,100,REP2,0.05,0.7765821930688273,0.7966794108547527,0.020097217785925436,"D,F,F,F","D,F,F,F",0.0,-0.0005588352980066547,0.0045815092736103125,0.016074543810321806
4,photo,100,REP2,0.1,0.769788268602489,0.793544597418811,0.02375632881632206,"F,F,F,F","F,F,F,F",0.0036591110303965946,-0.0005588352980066547,0.0045815092736103125,0.016074543810321806
4,photo,100,REP2,0.15,0.769788268602489,0.793544597418811,0.02375632881632206,"F,F,F,F","F,F,F,F",0.0036591110303965946,-0.0005588352980066547,0.0045815092736103125,0.016074543810321806
4,art_painting,100,STD,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,art_painting,100,STD,0.02,0.7946665981949038,0.7946520991920624,-1.4499002841450448e-05,"D,D,F,D","D,D,D,D",0.0,0.0,-1.4499002841367181e-05,0.0
4,art_painting,100,STD,0.05,0.7765821930688273,0.7646520991920623,-0.011930093876764913,"D,F,F,F","D,D,D,D",0.0,-0.0037326691565442993,-0.007514499002841374,-0.000682925717379268
4,art_painting,100,STD,0.1,0.769788268602489,0.7285719636296142,-0.04121630497287476,"F,F,F,F","F,F,D,D",-0.002119702163401488,-0.005899178089252777,-0.020014499002841357,-0.013182925717379251
4,art_painting,100,STD,0.15,0.769788268602489,0.7114159338294661,-0.05837233477302284,"F,F,F,F","F,F,F,D",-0.002119702163401488,-0.005899178089252777,-0.024670528802989422,-0.025682925717379262
4,art_painting,100,O50,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,art_painting,100,O50,0.02,0.7946665981949038,0.7946520991920624,-1.4499002841450448e-05,"D,D,F,D","D,D,D,D",0.0,0.0,-1.4499002841367181e-05,0.0
4,art_painting,100,O50,0.05,0.7765821930688273,0.7646520991920623,-0.011930093876764913,"D,F,F,F","D,D,D,D",0.0,-0.0037326691565442993,-0.007514499002841374,-0.000682925717379268
4,art_painting,100,O50,0.1,0.769788268602489,0.7319424749211142,-0.03784579368137475,"F,F,F,F","F,F,D,D",0.002938355542439458,-0.007586724503593656,-0.020014499002841357,-0.013182925717379251
4,art_painting,100,O50,0.15,0.769788268602489,0.7145433781589985,-0.05524489044349046,"F,F,F,F","F,F,F,D",0.002938355542439458,-0.007586724503593656,-0.024913595764957053,-0.025682925717379262
4,art_painting,100,REP,0.0,0.8146520991920625,0.8154144731071458,0.0007623739150832698,"D,D,D,D","F,D,D,D",0.0007623739150832975,0.0,0.0,0.0
4,art_painting,100,REP,0.02,0.7946665981949038,0.8040507571818415,0.009384158986937674,"D,D,F,D","F,F,D,F",0.005762373915083302,0.002052744990458516,-1.4499002841367181e-05,0.001583539084237251
4,art_painting,100,REP,0.05,0.7765821930688273,0.8006437021333986,0.024061509064571385,"D,F,F,F","F,F,F,F",0.013262373915083309,0.005820075833914223,-0.0034215540512841924,0.00840061336685799
4,art_painting,100,REP,0.1,0.769788268602489,0.8006437021333986,0.030855433530909693,"F,F,F,F","F,F,F,F",0.02005629838142159,0.005820075833914223,-0.0034215540512841924,0.00840061336685799
4,art_painting,100,REP,0.15,0.769788268602489,0.8006437021333986,0.030855433530909693,"F,F,F,F","F,F,F,F",0.02005629838142159,0.005820075833914223,-0.0034215540512841924,0.00840061336685799
4,art_painting,100,REP2,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,art_painting,100,REP2,0.02,0.7946665981949038,0.7967638749368431,0.002097276741939269,"D,D,F,D","F,D,D,D",0.002111775744780664,0.0,-1.4499002841367181e-05,0.0
4,art_painting,100,REP2,0.05,0.7765821930688273,0.7786023160777834,0.002020123008956154,"D,F,F,F","F,F,F,D",0.00961177574478067,-0.001368474333590608,-0.005540252684854696,-0.000682925717379268
4,art_painting,100,REP2,0.1,0.769788268602489,0.7679920942086722,-0.0017961743938167407,"F,F,F,F","F,F,F,F",0.01640570021111895,-0.001368474333590608,-0.005540252684854696,-0.011293147586490498
4,art_painting,100,REP2,0.15,0.769788268602489,0.7679920942086722,-0.0017961743938167407,"F,F,F,F","F,F,F,F",0.01640570021111895,-0.001368474333590608,-0.005540252684854696,-0.011293147586490498
4,cartoon,100,STD,0.0,0.8146520991920625,0.8146520991920625,0.0,"D,D,D,D","D,D,D,D",0.0,0.0,0.0,0.0
4,cartoon,100,STD,0.02,0.7946665981949038,0.7946520991920624,-1.4499002841450448e-05,"D,D,F,D","D,D,D,D",0.0,0.0,-1.4499002841367181e-05,0.0
4,cartoon,100,STD,0.05,0.7765821930688273,0.7666253363891362,-0.00995685667969104,"D,F,F,F","D,D,F,D",0.0,-0.0037326691565442993,-0.0055412618057675,-0.000682925717379268
