delta,b,s,ell,h,valid,dV_analytic,classification
0.3,1.8000000000000003,0.8583333333333332,0.5574999999999999,0.6900000000000002,True,1.0133320000000001,1.0
0.3,1.8000000000000003,0.8899999999999999,0.567,0.6900000000000002,True,1.0420752000000002,1.0
0.3,1.8000000000000003,0.9216666666666666,0.5765,0.6900000000000002,True,1.0708184000000003,1.0
0.3,1.8000000000000003,0.9533333333333329,0.5859999999999999,0.6900000000000002,True,1.0995615999999997,1.0
0.3,1.8000000000000003,0.9849999999999997,0.5954999999999999,0.6900000000000002,True,1.1283048,1.0
0.3,1.8000000000000003,1.0166666666666664,0.6049999999999999,0.6900000000000002,True,1.157048,1.0
0.3,1.8000000000000003,1.0483333333333331,0.6144999999999999,0.6900000000000002,True,1.1857912000000002,1.0
0.3,1.8000000000000003,1.0799999999999998,0.6239999999999999,0.6900000000000002,True,1.2145344000000002,1.0
0.3,1.8000000000000003,1.1116666666666666,0.6335,0.6900000000000002,True,1.2432776000000003,1.0
0.3,1.8000000000000003,1.1433333333333329,0.6429999999999998,0.6900000000000002,True,1.2720207999999997,1.0
0.3,1.8000000000000003,1.1749999999999996,0.6524999999999999,0.6900000000000002,True,1.3007639999999998,1.0
0.3,1.8000000000000003,1.2066666666666663,0.6619999999999999,0.6900000000000002,True,1.3295072000000001,1.0
0.3,1.8000000000000003,1.238333333333333,0.6714999999999999,0.6900000000000002,True,1.3582504000000002,1.0
0.3,1.8000000000000003,1.2699999999999998,0.6809999999999999,0.6900000000000002,True,1.3869936000000003,1.0
0.3,1.8000000000000003,1.3016666666666665,0.6904999999999999,0.6900000000000002,True,1.4157368000000001,1.0
0.3,1.8000000000000003,1.3333333333333333,0.7,0.6900000000000002,True,1.4444800000000004,1.0
0.3,1.8000000000000003,1.3649999999999995,0.7094999999999998,0.6900000000000002,True,1.4732231999999998,1.0
0.3,1.8000000000000003,1.3966666666666663,0.7189999999999999,0.6900000000000002,True,1.5019664,1.0
0.3,1.8000000000000003,1.428333333333333,0.7284999999999999,0.6900000000000002,True,1.5307096,1.0
0.3,1.8000000000000003,1.4599999999999997,0.7379999999999999,0.6900000000000002,True,1.5594528000000003,1.0
0.3,1.8000000000000003,1.4916666666666665,0.7474999999999999,0.6900000000000002,True,1.5881960000000004,1.0
0.3,1.8000000000000003,1.5233333333333332,0.7569999999999999,0.6900000000000002,True,1.6169392000000002,1.0
0.3,1.8000000000000003,1.5549999999999995,0.7664999999999997,0.6900000000000002,True,1.6456823999999999,1.0
0.3,1.8000000000000003,1.5866666666666662,0.7759999999999998,0.6900000000000002,True,1.6744256,1.0
0.3,1.8000000000000003,1.618333333333333,0.7854999999999999,0.6900000000000002,True,1.7031688,1.0
0.3,1.8000000000000003,1.6499999999999997,0.7949999999999999,0.6900000000000002,True,1.7319120000000001,1.0
0.3,1.8000000000000003,1.6816666666666664,0.8045,0.6900000000000002,True,1.7606552000000004,1.0
0.3,1.8000000000000003,1.7133333333333332,0.8139999999999998,0.6900000000000002,True,1.7893984,1.0
0.3,1.8000000000000003,1.7449999999999994,0.8234999999999999,0.6900000000000002,True,1.8181416,1.0
0.3,1.8000000000000003,1.7766666666666662,0.8329999999999997,0.6900000000000002,True,1.8468848,1.0
0.3,1.8000000000000003,1.808333333333333,0.8424999999999998,0.6900000000000002,True,1.8756279999999999,1.0
0.3,1.8000000000000003,1.8399999999999996,0.8519999999999999,0.6900000000000002,True,1.9043712,1.0
0.3,1.8000000000000003,1.8716666666666664,0.8614999999999999,0.6900000000000002,True,1.9331144000000002,1.0
0.3,1.8000000000000003,1.903333333333333,0.871,0.6900000000000002,True,1.9618576000000003,1.0
0.3,1.8000000000000003,1.9349999999999998,0.8804999999999998,0.6900000000000002,True,1.9906008000000002,1.0
0.3,1.8000000000000003,1.9666666666666661,0.8899999999999999,0.6900000000000002,True,2.019344,1.0
0.3,1.8000000000000003,1.9983333333333329,0.8994999999999997,0.6900000000000002,True,2.0480872,1.0
0.3,1.8000000000000003,2.0299999999999994,0.9089999999999998,0.6900000000000002,True,2.0768304,1.0
0.3,1.8000000000000003,2.0616666666666665,0.9184999999999999,0.6900000000000002,True,2.1055736,1.0
0.3,1.8000000000000003,2.093333333333333,0.9279999999999997,0.6900000000000002,True,2.1343167999999997,1.0
0.3,1.8000000000000003,2.125,0.9375,0.6900000000000002,True,2.1630600000000006,1.0
0.3,1.8000000000000003,2.1566666666666663,0.9469999999999998,0.6900000000000002,True,2.1918032000000003,1.0
0.3,1.8000000000000003,2.1883333333333326,0.9564999999999997,0.6900000000000002,True,2.2205464,1.0
0.3,1.8000000000000003,2.2199999999999998,0.966,0.6900000000000002,True,2.2492896000000004,1.0
0.3,1.8000000000000003,2.251666666666666,0.9754999999999998,0.6900000000000002,True,2.2780328,1.0
0.3,1.8000000000000003,2.283333333333333,0.9849999999999999,0.6900000000000002,True,2.3067760000000006,1.0
0.3,1.8000000000000003,2.3149999999999995,0.9944999999999997,0.6900000000000002,True,2.3355192,1.0
0.3,1.8000000000000003,2.346666666666666,1.0039999999999998,0.6900000000000002,False,,
0.3,1.8000000000000003,2.378333333333333,1.0134999999999998,0.6900000000000002,False,,
0.3,1.8000000000000003,2.4099999999999993,1.0229999999999997,0.6900000000000002,False,,
0.3,1.8000000000000003,2.4416666666666664,1.0325,0.6900000000000002,False,,
0.3,1.8000000000000003,2.4733333333333327,1.0419999999999998,0.6900000000000002,False,,
0.3,1.8000000000000003,2.505,1.0514999999999999,0.6900000000000002,False,,
0.3,1.8000000000000003,2.536666666666666,1.0609999999999997,0.6900000000000002,False,,
0.3,1.8000000000000003,2.5683333333333325,1.0704999999999998,0.6900000000000002,False,,
0.3,1.8000000000000003,2.6,1.08,0.6900000000000002,False,,
0.3,1.8250000000000002,-1.2,-0.06,0.6975,False,,
0.3,1.8250000000000002,-1.1683333333333332,-0.05049999999999999,0.6975,False,,
0.3,1.8250000000000002,-1.1366666666666667,-0.041000000000000036,0.6975,False,,
0.3,1.8250000000000002,-1.105,-0.03149999999999997,0.6975,False,,
0.3,1.8250000000000002,-1.0733333333333333,-0.021999999999999964,0.6975,False,,
0.3,1.8250000000000002,-1.0416666666666665,-0.012499999999999956,0.6975,False,,
0.3,1.8250000000000002,-1.01,-0.0030000000000000027,0.6975,False,,
0.3,1.8250000000000002,-0.9783333333333333,0.006500000000000006,0.6975,True,-0.6607763999999998,-1.0
0.3,1.8250000000000002,-0.9466666666666667,0.016000000000000014,0.6975,True,-0.6315696,-1.0
0.3,1.8250000000000002,-0.915,0.025499999999999967,0.6975,True,-0.6023628000000001,-1.0
0.3,1.8250000000000002,-0.8833333333333333,0.03500000000000003,0.6975,True,-0.573156,-1.0
0.3,1.8250000000000002,-0.8516666666666667,0.044499999999999984,0.6975,True,-0.5439491999999999,-1.0
0.3,1.8250000000000002,-0.8200000000000001,0.05399999999999999,0.6975,True,-0.5147424,-1.0
0.3,1.8250000000000002,-0.7883333333333333,0.0635,0.6975,True,-0.4855356,-1.0
0.3,1.8250000000000002,-0.7566666666666667,0.07299999999999998,0.6975,True,-0.45632880000000003,-1.0
0.3,1.8250000000000002,-0.7250000000000001,0.08249999999999996,0.6975,True,-0.4271220000000001,-1.0
0.3,1.8250000000000002,-0.6933333333333334,0.092,0.6975,True,-0.3979152,-1.0
0.3,1.8250000000000002,-0.6616666666666667,0.10149999999999998,0.6975,True,-0.3687084,-1.0
0.3,1.8250000000000002,-0.63,0.11099999999999999,0.6975,True,-0.33950159999999996,-1.0
0.3,1.8250000000000002,-0.5983333333333334,0.12049999999999997,0.6975,True,-0.3102948,-1.0
0.3,1.8250000000000002,-0.5666666666666667,0.13,0.6975,True,-0.28108799999999995,-1.0
0.3,1.8250000000000002,-0.535,0.13949999999999999,0.6975,True,-0.25188119999999997,-1.0
0.3,1.8250000000000002,-0.5033333333333334,0.14899999999999997,0.6975,True,-0.22267440000000008,-1.0
0.3,1.8250000000000002,-0.4716666666666667,0.1585,0.6975,True,-0.19346759999999996,-1.0
0.3,1.8250000000000002,-0.44000000000000006,0.16799999999999998,0.6975,True,-0.16426080000000004,-1.0
0.3,1.8250000000000002,-0.40833333333333344,0.17749999999999996,0.6975,True,-0.13505400000000006,-1.0
0.3,1.8250000000000002,-0.3766666666666667,0.187,0.6975,True,-0.10584720000000002,-1.0
0.3,1.8250000000000002,-0.3450000000000001,0.19649999999999995,0.6975,True,-0.07664040000000007,-1.0
0.3,1.8250000000000002,-0.31333333333333346,0.20599999999999996,0.6975,True,-0.04743360000000008,-1.0
0.3,1.8250000000000002,-0.28166666666666673,0.21549999999999997,0.6975,True,-0.018226800000000026,-1.0
0.3,1.8250000000000002,-0.2500000000000001,0.22499999999999998,0.6975,True,0.010979999999999929,1.0
0.3,1.8250000000000002,-0.21833333333333338,0.2345,0.6975,True,0.040186800000000016,1.0
0.3,1.8250000000000002,-0.18666666666666676,0.24399999999999997,0.6975,True,0.06939359999999994,1.0
0.3,1.8250000000000002,-0.15500000000000003,0.2535,0.6975,True,0.09860040000000005,1.0
0.3,1.8250000000000002,-0.12333333333333352,0.26299999999999996,0.6975,True,0.12780719999999987,1.0
0.3,1.8250000000000002,-0.09166666666666679,0.27249999999999996,0.6975,True,0.15701399999999993,1.0
0.3,1.8250000000000002,-0.06000000000000005,0.282,0.6975,True,0.18622079999999996,1.0
0.3,1.8250000000000002,-0.028333333333333544,0.2914999999999999,0.6975,True,0.21542759999999983,1.0
0.3,1.8250000000000002,0.0033333333333331883,0.30099999999999993,0.6975,True,0.24463439999999986,1.0
0.3,1.8250000000000002,0.03499999999999992,0.31049999999999994,0.6975,True,0.27384119999999995,1.0
0.3,1.8250000000000002,0.06666666666666665,0.32,0.6975,True,0.30304800000000004,1.0
0.3,1.8250000000000002,0.09833333333333316,0.32949999999999996,0.6975,True,0.33225479999999985,1.0
0.3,1.8250000000000002,0.1299999999999999,0.33899999999999997,0.6975,True,0.36146159999999994,1.0
0.3,1.8250000000000002,0.16166666666666663,0.3485,0.6975,True,0.3906684,1.0
0.3,1.8250000000000002,0.19333333333333313,0.35799999999999993,0.6975,True,0.41987519999999984,1.0
0.3,1.8250000000000002,0.22499999999999987,0.36749999999999994,0.6975,True,0.44908199999999987,1.0
0.3,1.8250000000000002,0.2566666666666666,0.37699999999999995,0.6975,True,0.47828879999999996,1.0
0.3,1.8250000000000002,0.2883333333333331,0.3864999999999999,0.6975,True,0.5074955999999998,1.0
0.3,1.8250000000000002,0.31999999999999984,0.3959999999999999,0.6975,True,0.5367023999999998,1.0
0.3,1.8250000000000002,0.35166666666666657,0.40549999999999997,0.6975,True,0.5659092,1.0
0.3,1.8250000000000002,0.3833333333333331,0.4149999999999999,0.6975,True,0.5951159999999998,1.0
0.3,1.8250000000000002,0.4149999999999998,0.42449999999999993,0.6975,True,0.6243228,1.0
0.3,1.8250000000000002,0.44666666666666655,0.43399999999999994,0.6975,True,0.6535295999999999,1.0
0.3,1.8250000000000002,0.47833333333333306,0.4434999999999999,0.6975,True,0.6827363999999997,1.0
0.3,1.8250000000000002,0.5099999999999998,0.45299999999999996,0.6975,True,0.7119431999999999,1.0
0.3,1.8250000000000002,0.5416666666666665,0.4624999999999999,0.6975,True,0.7411499999999999,1.0
0.3,1.8250000000000002,0.573333333333333,0.47199999999999986,0.6975,True,0.7703567999999997,1.0
0.3,1.8250000000000002,0.6049999999999998,0.48149999999999993,0.6975,True,0.7995635999999998,1.0
0.3,1.8250000000000002,0.6366666666666665,0.49099999999999994,0.6975,True,0.8287703999999998,1.0
0.3,1.8250000000000002,0.6683333333333332,0.5005,0.6975,True,0.8579772,1.0
0.3,1.8250000000000002,0.6999999999999997,0.5099999999999999,0.6975,True,0.8871839999999998,1.0
0.3,1.8250000000000002,0.7316666666666665,0.5195,0.6975,True,0.9163908,1.0
0.3,1.8250000000000002,0.7633333333333332,0.5289999999999999,0.6975,True,0.9455975999999999,1.0
0.3,1.8250000000000002,0.7949999999999997,0.5384999999999999,0.6975,True,0.9748043999999998,1.0
0.3,1.8250000000000002,0.8266666666666664,0.5479999999999999,0.6975,True,1.0040111999999999,1.0
0.3,1.8250000000000002,0.8583333333333332,0.5574999999999999,0.6975,True,1.033218,1.0
0.3,1.8250000000000002,0.8899999999999999,0.567,0.6975,True,1.0624248,1.0
0.3,1.8250000000000002,0.9216666666666666,0.5765,0.6975,True,1.0916316000000001,1.0
0.3,1.8250000000000002,0.9533333333333329,0.5859999999999999,0.6975,True,1.1208383999999996,1.0
0.3,1.8250000000000002,0.9849999999999997,0.5954999999999999,0.6975,True,1.1500451999999999,1.0
0.3,1.8250000000000002,1.0166666666666664,0.6049999999999999,0.6975,True,1.1792519999999997,1.0
0.3,1.8250000000000002,1.0483333333333331,0.6144999999999999,0.6975,True,1.2084588,1.0
0.3,1.8250000000000002,1.0799999999999998,0.6239999999999999,0.6975,True,1.2376656,1.0
0.3,1.8250000000000002,1.1116666666666666,0.6335,0.6975,True,1.2668724,1.0
0.3,1.8250000000000002,1.1433333333333329,0.6429999999999998,0.6975,True,1.2960791999999994,1.0
0.3,1.8250000000000002,1.1749999999999996,0.6524999999999999,0.6975,True,1.3252859999999997,1.0
0.3,1.8250000000000002,1.2066666666666663,0.6619999999999999,0.6975,True,1.3544927999999998,1.0
0.3,1.8250000000000002,1.238333333333333,0.6714999999999999,0.6975,True,1.3836996,1.0
0.3,1.8250000000000002,1.2699999999999998,0.6809999999999999,0.6975,True,1.4129063999999998,1.0
0.3,1.8250000000000002,1.3016666666666665,0.6904999999999999,0.6975,True,1.4421131999999999,1.0
0.3,1.8250000000000002,1.3333333333333333,0.7,0.6975,True,1.47132,1.0
0.3,1.8250000000000002,1.3649999999999995,0.7094999999999998,0.6975,True,1.5005267999999996,1.0
0.3,1.8250000000000002,1.3966666666666663,0.7189999999999999,0.6975,True,1.5297335999999997,1.0
0.3,1.8250000000000002,1.428333333333333,0.7284999999999999,0.6975,True,1.5589403999999998,1.0
0.3,1.8250000000000002,1.4599999999999997,0.7379999999999999,0.6975,True,1.5881471999999996,1.0
0.3,1.8250000000000002,1.4916666666666665,0.7474999999999999,0.6975,True,1.617354,1.0
0.3,1.8250000000000002,1.5233333333333332,0.7569999999999999,0.6975,True,1.6465607999999998,1.0
0.3,1.8250000000000002,1.5549999999999995,0.7664999999999997,0.6975,True,1.6757675999999997,1.0
0.3,1.8250000000000002,1.5866666666666662,0.7759999999999998,0.6975,True,1.7049743999999996,1.0
0.3,1.8250000000000002,1.618333333333333,0.7854999999999999,0.6975,True,1.7341811999999999,1.0
0.3,1.8250000000000002,1.6499999999999997,0.7949999999999999,0.6975,True,1.763388,1.0
0.3,1.8250000000000002,1.6816666666666664,0.8045,0.6975,True,1.7925948,1.0
0.3,1.8250000000000002,1.7133333333333332,0.8139999999999998,0.6975,True,1.8218016,1.0
0.3,1.8250000000000002,1.7449999999999994,0.8234999999999999,0.6975,True,1.8510083999999996,1.0
0.3,1.8250000000000002,1.7766666666666662,0.8329999999999997,0.6975,True,1.8802151999999994,1.0
0.3,1.8250000000000002,1.808333333333333,0.8424999999999998,0.6975,True,1.9094219999999995,1.0
0.3,1.8250000000000002,1.8399999999999996,0.8519999999999999,0.6975,True,1.9386287999999996,1.0
0.3,1.8250000000000002,1.8716666666666664,0.8614999999999999,0.6975,True,1.9678356,1.0
0.3,1.8250000000000002,1.903333333333333,0.871,0.6975,True,1.9970423999999998,1.0
0.3,1.8250000000000002,1.9349999999999998,0.8804999999999998,0.6975,True,2.0262491999999996,1.0
0.3,1.8250000000000002,1.9666666666666661,0.8899999999999999,0.6975,True,2.055456,1.0
0.3,1.8250000000000002,1.9983333333333329,0.8994999999999997,0.6975,True,2.0846627999999994,1.0
0.3,1.8250000000000002,2.0299999999999994,0.9089999999999998,0.6975,True,2.1138695999999997,1.0
0.3,1.8250000000000002,2.0616666666666665,0.9184999999999999,0.6975,True,2.1430763999999995,1.0
0.3,1.8250000000000002,2.093333333333333,0.9279999999999997,0.6975,True,2.1722832,1.0
0.3,1.8250000000000002,2.125,0.9375,0.6975,True,2.20149,1.0
0.3,1.8250000000000002,2.1566666666666663,0.9469999999999998,0.6975,True,2.2306967999999996,1.0
0.3,1.8250000000000002,2.1883333333333326,0.9564999999999997,0.6975,True,2.2599035999999995,1.0
0.3,1.8250000000000002,2.2199999999999998,0.966,0.6975,True,2.2891104,1.0
0.3,1.8250000000000002,2.251666666666666,0.9754999999999998,0.6975,True,2.318317199999999,1.0
0.3,1.8250000000000002,2.283333333333333,0.9849999999999999,0.6975,True,2.347524,1.0
0.3,1.8250000000000002,2.3149999999999995,0.9944999999999997,0.6975,True,2.3767308,1.0
0.3,1.8250000000000002,2.346666666666666,1.0039999999999998,0.6975,False,,
0.3,1.8250000000000002,2.378333333333333,1.0134999999999998,0.6975,False,,
0.3,1.8250000000000002,2.4099999999999993,1.0229999999999997,0.6975,False,,
0.3,1.8250000000000002,2.4416666666666664,1.0325,0.6975,False,,
0.3,1.8250000000000002,2.4733333333333327,1.0419999999999998,0.6975,False,,
0.3,1.8250000000000002,2.505,1.0514999999999999,0.6975,False,,
0.3,1.8250000000000002,2.536666666666666,1.0609999999999997,0.6975,False,,
0.3,1.8250000000000002,2.5683333333333325,1.0704999999999998,0.6975,False,,
0.3,1.8250000000000002,2.6,1.08,0.6975,False,,
0.3,1.85,-1.2,-0.06,0.7049999999999998,False,,
0.3,1.85,-1.1683333333333332,-0.05049999999999999,0.7049999999999998,False,,
0.3,1.85,-1.1366666666666667,-0.041000000000000036,0.7049999999999998,False,,
0.3,1.85,-1.105,-0.03149999999999997,0.7049999999999998,False,,
0.3,1.85,-1.0733333333333333,-0.021999999999999964,0.7049999999999998,False,,
0.3,1.85,-1.0416666666666665,-0.012499999999999956,0.7049999999999998,False,,
0.3,1.85,-1.01,-0.0030000000000000027,0.7049999999999998,False,,
0.3,1.85,-0.9783333333333333,0.006500000000000006,0.7049999999999998,True,-0.6677791999999998,-1.0
0.3,1.85,-0.9466666666666667,0.016000000000000014,0.7049999999999998,True,-0.6381087999999998,-1.0
0.3,1.85,-0.915,0.025499999999999967,0.7049999999999998,True,-0.6084383999999998,-1.0
0.3,1.85,-0.8833333333333333,0.03500000000000003,0.7049999999999998,True,-0.5787679999999997,-1.0
0.3,1.85,-0.8516666666666667,0.044499999999999984,0.7049999999999998,True,-0.5490975999999999,-1.0
0.3,1.85,-0.8200000000000001,0.05399999999999999,0.7049999999999998,True,-0.5194272,-1.0
0.3,1.85,-0.7883333333333333,0.0635,0.7049999999999998,True,-0.4897567999999999,-1.0
0.3,1.85,-0.7566666666666667,0.07299999999999998,0.7049999999999998,True,-0.46008639999999984,-1.0
0.3,1.85,-0.7250000000000001,0.08249999999999996,0.7049999999999998,True,-0.43041599999999997,-1.0
0.3,1.85,-0.6933333333333334,0.092,0.7049999999999998,True,-0.4007455999999999,-1.0
0.3,1.85,-0.6616666666666667,0.10149999999999998,0.7049999999999998,True,-0.3710752,-1.0
0.3,1.85,-0.63,0.11099999999999999,0.7049999999999998,True,-0.34140479999999995,-1.0
0.3,1.85,-0.5983333333333334,0.12049999999999997,0.7049999999999998,True,-0.31173439999999997,-1.0
0.3,1.85,-0.5666666666666667,0.13,0.7049999999999998,True,-0.2820639999999999,-1.0
0.3,1.85,-0.535,0.13949999999999999,0.7049999999999998,True,-0.25239359999999994,-1.0
0.3,1.85,-0.5033333333333334,0.14899999999999997,0.7049999999999998,True,-0.2227232,-1.0
0.3,1.85,-0.4716666666666667,0.1585,0.7049999999999998,True,-0.19305279999999994,-1.0
0.3,1.85,-0.44000000000000006,0.16799999999999998,0.7049999999999998,True,-0.16338239999999996,-1.0
0.3,1.85,-0.40833333333333344,0.17749999999999996,0.7049999999999998,True,-0.133712,-1.0
0.3,1.85,-0.3766666666666667,0.187,0.7049999999999998,True,-0.10404159999999994,-1.0
0.3,1.85,-0.3450000000000001,0.19649999999999995,0.7049999999999998,True,-0.07437120000000001,-1.0
